c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,Application
0.060514063,0.05895,0.0574,0.054575,0.05895,0.067475,0.008316491,0.008349169,6.97E-05,0.750765625,0.751,0.751,0.749,0.751,0.753,0.003185623,0.00319814,1.02E-05,0.675554688,0.675,0.678,0.671,0.675,0.68,0.005596886,0.005618878,3.16E-05,0.000894359,-0.000736,-0.00622,-0.005825,-0.000736,0.006245,0.009777758,0.009816178,9.64E-05,0.0004525,0.0159,0.0159,-0.037275,0.0159,0.029475,0.035034676,0.035172338,0.001237093,3.41E-05,0.0006335,-0.00595,-0.0035875,0.0006335,0.0042475,0.005858994,0.005882015,3.46E-05,Twitter
0.053796875,0.0531,0.0495,0.047275,0.0531,0.0586,0.00832239,0.008355091,6.98E-05,0.749960938,0.75,0.75,0.747,0.75,0.75275,0.004215675,0.004232239,1.79E-05,0.67746875,0.679,0.681,0.673,0.679,0.683,0.007034444,0.007062084,4.99E-05,0.00801274,-0.00048,-0.007,-0.0050625,-0.00048,0.0075875,0.028011725,0.028121791,0.000790835,-0.001259352,0.0116,0.0159,-0.031775,0.0116,0.0269,0.036983377,0.037128695,0.00137854,-3.69E-05,0.002045,0.0039,-0.0012675,0.002045,0.0047525,0.010011457,0.010050795,0.000101018,Facebook
0.008012031,0.00913,0.0125,0.004075,0.00913,0.012675,0.007501799,0.007531276,5.67E-05,0.790890625,0.791,0.791,0.789,0.791,0.794,0.004039327,0.004055199,1.64E-05,0.638367188,0.637,0.637,0.633,0.637,0.64375,0.007187088,0.007215328,5.21E-05,0.11011875,0.1002,0.154,0.05785,0.1002,0.154,0.054030321,0.054242622,0.002942262,-0.084924219,-0.06395,-0.117,-0.125,-0.06395,-0.0423,0.051101059,0.05130185,0.00263188,0.089783594,0.08735,0.101,0.060675,0.08735,0.116,0.039128132,0.039281878,0.001543066,Facebook
0.010057836,0.009185,0.015,0.0050525,0.009185,0.013075,0.007054802,0.007082522,5.02E-05,0.790421875,0.791,0.791,0.788,0.791,0.793,0.004086199,0.004102255,1.68E-05,0.638367188,0.638,0.637,0.634,0.638,0.643,0.006641337,0.006667433,4.45E-05,0.042366641,0.0367,0.072,0.02255,0.0367,0.05835,0.026743355,0.026848437,0.000720839,-0.055432266,-0.05485,-0.0365,-0.0824,-0.05485,-0.034575,0.030843726,0.030964919,0.000958826,0.03278525,0.0335,0.0358,0.006005,0.0335,0.060825,0.029335287,0.029450553,0.000867335,Facebook
0.007072388,0.00891,0.015,-0.000402575,0.00891,0.021575,0.019542205,0.019618992,0.000384905,0.79284375,0.792,0.792,0.78625,0.792,0.79775,0.010477235,0.010518403,0.000110637,0.635554688,0.636,0.646,0.62825,0.636,0.644,0.016568894,0.016633998,0.00027669,0.006155078,0.01195,0.012,-0.01865,0.01195,0.027825,0.046605977,0.046789105,0.00218922,-0.007854211,-0.0264,-0.119,-0.0867,-0.0264,0.0219,0.136699201,0.137236331,0.018833811,0.003541891,0.00207,0.0251,-0.005475,0.00207,0.014575,0.014482144,0.014539048,0.000211384,Facebook
0.003484249,0.00366,0.0286,-0.00429,0.00366,0.012875,0.018986168,0.01906077,0.000363313,0.79890625,0.799,0.801,0.79225,0.799,0.804,0.012091731,0.012139243,0.000147361,0.630445313,0.6295,0.634,0.622,0.6295,0.636,0.017109395,0.017176622,0.000295036,-0.007014672,-0.008395,-0.0092,-0.024025,-0.008395,0.0062725,0.044585849,0.04476104,0.002003551,0.001675586,-0.01445,-0.0545,-0.050875,-0.01445,0.021075,0.135019761,0.135550293,0.018373882,-0.007770938,-0.0115,-0.0137,-0.0171,-0.0115,0.001375,0.013006997,0.013058105,0.000170514,Whatsapp
0.007437994,0.00987,0.0125,0.0033675,0.00987,0.012175,0.006923199,0.006950402,4.83E-05,0.80234375,0.802,0.801,0.8,0.802,0.805,0.007295587,0.007324253,5.36E-05,0.625375,0.6245,0.621,0.62,0.6245,0.62975,0.00794119,0.007972393,6.36E-05,-0.010177586,-0.0118,-0.0136,-0.019575,-0.0118,-0.00275,0.013427458,0.013480218,0.000181716,-0.018165477,-0.00686,-0.0655,-0.040175,-0.00686,0.0131,0.046614577,0.046797739,0.002190028,-0.01066543,-0.0111,-0.0132,-0.01675,-0.0111,-0.0057275,0.008351517,0.008384332,7.03E-05,Whatsapp
0.009925703,0.009945,0.0108,0.0079425,0.009945,0.011875,0.003084165,0.003096284,9.59E-06,0.802804688,0.803,0.802,0.801,0.803,0.805,0.002497056,0.002506868,6.28E-06,0.623398438,0.623,0.623,0.62,0.623,0.627,0.004912261,0.004931563,2.43E-05,-0.012962875,-0.01265,-0.0148,-0.0173,-0.01265,-0.00888,0.006174264,0.006198525,3.84E-05,0.00963512,0.0113,0.0153,-0.00099375,0.0113,0.01795,0.01258277,0.012632211,0.000159573,-0.005541303,-0.00531,-0.0103,-0.009365,-0.00531,-0.0022025,0.004923687,0.004943034,2.44E-05,Facebook
0.00586425,0.006265,0.00509,0.00351,0.006265,0.009435,0.004721798,0.004740351,2.25E-05,0.801625,0.8015,0.801,0.799,0.8015,0.80475,0.004237113,0.004253762,1.81E-05,0.624671875,0.625,0.625,0.622,0.625,0.628,0.005346011,0.005367017,2.88E-05,-0.009297055,-0.0102,-0.017,-0.013525,-0.0102,-0.005095,0.007979051,0.008010403,6.42E-05,0.013150591,0.0139,0.0044,0.00217,0.0139,0.022675,0.014654475,0.014712056,0.000216445,-0.00195035,-0.001525,-0.00343,-0.00466,-0.001525,0.001345,0.005116724,0.005136829,2.64E-05,Facebook
0.004546966,0.00493,0.00881,0.0014675,0.00493,0.0068925,0.005075985,0.00509593,2.60E-05,0.799257813,0.799,0.801,0.796,0.799,0.802,0.005712166,0.005734611,3.29E-05,0.627664063,0.626,0.625,0.622,0.626,0.631,0.008696513,0.008730684,7.62E-05,-0.00113518,-0.00306,-0.0106,-0.011775,-0.00306,0.00934,0.015509833,0.015570775,0.000242449,-0.000813396,0.00562,0.0215,-0.0236,0.00562,0.022375,0.032575601,0.0327036,0.001069525,2.46E-05,-0.000545,0.0027,-0.0038075,-0.000545,0.0032775,0.005216772,0.005237271,2.74E-05,Facebook
0.004712373,0.004685,0.00687,0.00061125,0.004685,0.0086475,0.004994321,0.005013946,2.51E-05,0.797929687,0.798,0.799,0.795,0.798,0.801,0.005060854,0.00508074,2.58E-05,0.630992188,0.63,0.625,0.625,0.63,0.63675,0.00853897,0.008572522,7.35E-05,0.002650414,0.004805,0.0175,-0.0106,0.004805,0.0145,0.015600484,0.015661783,0.000245291,-0.006661898,-0.008075,-0.0319,-0.038025,-0.008075,0.02635,0.034792742,0.034929453,0.001220067,0.000651898,0.001022,0.0029,-0.003865,0.001022,0.0047975,0.005627704,0.005649817,3.19E-05,Facebook
0.002491464,0.002525,0.00918,-0.0012075,0.002525,0.0052525,0.00420046,0.004216965,1.78E-05,0.79734375,0.797,0.799,0.795,0.797,0.8,0.003617314,0.003631528,1.32E-05,0.632445313,0.632,0.637,0.628,0.632,0.637,0.00526606,0.005286752,2.79E-05,-0.001515141,-0.001525,-0.011,-0.01095,-0.001525,0.007,0.011741882,0.011788019,0.000138957,0.009279251,0.0126,0.0265,-0.00516,0.0126,0.02695,0.024761538,0.024858833,0.000617962,0.000966091,0.001655,0.00679,-0.001895,0.001655,0.0047775,0.004941757,0.004961175,2.46E-05,Instagram
0.001513073,0.002235,0.00644,-0.002145,0.002235,0.0040425,0.004204443,0.004220963,1.78E-05,0.796640625,0.797,0.797,0.79425,0.797,0.799,0.002975773,0.002987466,8.92E-06,0.633007813,0.634,0.634,0.629,0.634,0.637,0.005293711,0.005314512,2.82E-05,0.003257445,0.00412,-0.0108,-0.00397,0.00412,0.01105,0.010394667,0.01043551,0.0001089,-0.004204788,-0.00599,-0.018,-0.019875,-0.00599,0.01605,0.023437065,0.023529156,0.000553621,-0.000562258,-0.0005795,-0.00105,-0.003945,-0.0005795,0.0029725,0.004537082,0.00455491,2.07E-05,Facebook
0.001344508,0.002235,0.0028,-0.0025275,0.002235,0.004535,0.004371882,0.00438906,1.93E-05,0.796625,0.797,0.798,0.79425,0.797,0.799,0.003944933,0.003960434,1.57E-05,0.632851563,0.633,0.634,0.629,0.633,0.637,0.005670772,0.005693054,3.24E-05,0.00100352,0.000629,-0.0108,-0.0069925,0.000629,0.008235,0.010887225,0.010930004,0.000119465,-0.00188643,-0.00272,0.0188,-0.01895,-0.00272,0.018375,0.023590099,0.023682791,0.000560875,-0.000574202,-0.0005195,-0.00273,-0.0033475,-0.0005195,0.0025175,0.004242524,0.004259194,1.81E-05,Facebook
-0.001220977,-0.002335,0.00548,-0.0053425,-0.002335,0.003465,0.005144806,0.005165021,2.67E-05,0.795585938,0.796,0.795,0.793,0.796,0.798,0.004329274,0.004346285,1.89E-05,0.634375,0.6345,0.637,0.63025,0.6345,0.638,0.005418429,0.00543972,2.96E-05,-0.002233671,-0.00289,-0.00406,-0.00813,-0.00289,0.0028375,0.009212137,0.009248335,8.55E-05,0.008130727,0.008355,0.0147,0.000262,0.008355,0.0188,0.016906071,0.0169725,0.000288066,0.001289833,0.00159,-0.00511,-0.00104875,0.00159,0.0043775,0.003846082,0.003861194,1.49E-05,Facebook
-0.000820648,-0.00242,-0.00577,-0.0052625,-0.00242,0.0035575,0.005494298,0.005515887,3.04E-05,0.794851563,0.795,0.795,0.793,0.795,0.797,0.003473313,0.003486961,1.22E-05,0.634890625,0.635,0.635,0.632,0.635,0.637,0.004593192,0.00461124,2.13E-05,0.003216652,0.001625,-0.0102,-0.00368,0.001625,0.008275,0.010204318,0.010244413,0.000104948,-0.01111143,-0.009195,0.00352,-0.026425,-0.009195,0.00509,0.022930123,0.023020222,0.000529931,-0.000360393,-0.0002945,-0.00258,-0.0031225,-0.0002945,0.0029825,0.004474749,0.004492332,2.02E-05,Facebook
0.001860101,0.002105,0.00622,-0.0020825,0.002105,0.00485,0.004882639,0.004901825,2.40E-05,0.795789063,0.796,0.796,0.79325,0.796,0.799,0.003894412,0.003909714,1.53E-05,0.633070313,0.634,0.635,0.63025,0.634,0.636,0.004456708,0.004474219,2.00E-05,0.000103977,-0.001535,0.0134,-0.0073925,-0.001535,0.00578,0.011316322,0.011360787,0.000129067,-0.001415539,-0.0027785,-0.017,-0.02475,-0.0027785,0.022225,0.02980684,0.02992396,0.000895443,-7.73E-05,2.60E-05,0.00238,-0.0025675,2.60E-05,0.002665,0.004206832,0.004223362,1.78E-05,Facebook
-0.00182186,-0.002595,0.0021,-0.005495,-0.002595,0.0019175,0.005454018,0.005475448,3.00E-05,0.794648438,0.795,0.796,0.792,0.795,0.798,0.005121325,0.005141448,2.64E-05,0.633882813,0.6345,0.636,0.631,0.6345,0.638,0.005726339,0.005748839,3.30E-05,-0.002433656,-0.002705,-0.00546,-0.0076325,-0.002705,0.0043125,0.008981762,0.009017054,8.13E-05,0.010320359,0.01035,0.0457,-0.00166,0.01035,0.02385,0.01927961,0.019355365,0.00037463,0.001726305,0.00161,0.00469,-0.00083875,0.00161,0.00374,0.003746445,0.003761166,1.41E-05,Instagram
-0.001437281,-0.002065,-0.00599,-0.0050175,-0.002065,0.003115,0.005108972,0.005129047,2.63E-05,0.79384375,0.794,0.793,0.792,0.794,0.796,0.004226844,0.004243453,1.80E-05,0.635117188,0.6355,0.636,0.632,0.6355,0.639,0.005922179,0.005945449,3.53E-05,0.001933023,0.00227,-0.00445,-0.00487,0.00227,0.0091225,0.008965553,0.009000781,8.10E-05,-0.005917453,-0.005615,0.00299,-0.022475,-0.005615,0.01315,0.023016272,0.023106709,0.00053392,-0.001347383,-0.001115,0.00285,-0.004615,-0.001115,0.0017875,0.004800379,0.004819241,2.32E-05,Facebook
-0.001177875,-0.001745,0.00318,-0.00452,-0.001745,0.003115,0.004999263,0.005018906,2.52E-05,0.794140625,0.794,0.794,0.792,0.794,0.796,0.00288513,0.002896466,8.39E-06,0.636335938,0.636,0.636,0.632,0.636,0.64,0.005651711,0.005673918,3.22E-05,0.001389125,-0.000138,0.01,-0.0091075,-0.000138,0.01,0.015177528,0.015237165,0.000232171,0.001943617,0.004885,-0.0471,-0.0218,0.004885,0.02945,0.02871669,0.028829527,0.000831142,-0.001580883,0.0002755,-0.00297,-0.005195,0.0002755,0.00351,0.009403209,0.009440157,8.91E-05,Facebook
1.020679688,1.02,1.14,0.89925,1.02,1.1375,0.143751246,0.144316086,0.020827133,-0.076243594,-0.04835,-0.0433,-0.142,-0.04835,0.0182,0.116801172,0.117260118,0.013749935,-0.139478359,-0.1245,-0.0168,-0.18975,-0.1245,-0.05235,0.116415909,0.11687334,0.013659378,-0.020024219,0.01365,-0.287,-0.28775,0.01365,0.27775,0.301968497,0.303155018,0.091902965,0.015962945,0.01825,0.118,-0.1945,0.01825,0.225,0.339299684,0.340632891,0.116030766,-0.013602422,0.0466,0.119,-0.2115,0.0466,0.155,0.251274351,0.252261681,0.063635956,Whatsapp
1.016585938,1.02,1.14,0.9,1.02,1.1375,0.15220353,0.152801581,0.023348323,-0.075774688,-0.0443,-0.0871,-0.1335,-0.0443,0.02385,0.132507678,0.133028339,0.017696539,-0.134425445,-0.1265,-0.127,-0.1825,-0.1265,-0.051225,0.116372243,0.116829503,0.013649133,-0.010516563,-0.00136,-0.386,-0.2965,-0.00136,0.307,0.327462408,0.328749102,0.108075972,-0.007596352,-0.0272,0.186,-0.22175,-0.0272,0.175,0.357453994,0.358858534,0.128779447,0.004598359,0.0386,0.256,-0.167,0.0386,0.17475,0.255541889,0.256545987,0.065815843,Whatsapp
1.01684375,1.005,1.12,0.9015,1.005,1.1475,0.162227485,0.162864923,0.026524983,-0.076989922,-0.05135,-0.141,-0.1455,-0.05135,0.025275,0.136272719,0.136808174,0.018716476,-0.134955133,-0.1175,-0.134,-0.2025,-0.1175,-0.045125,0.131580618,0.132097636,0.017449785,0.014001797,-0.01515,0.321,-0.2675,-0.01515,0.321,0.314801011,0.316037955,0.099879989,-0.012668047,-0.04625,-0.105,-0.221,-0.04625,0.1685,0.371852559,0.373313675,0.1393631,0.005929453,0.04195,0.0937,-0.175,0.04195,0.1715,0.271375468,0.27244178,0.074224524,Whatsapp
1.013476563,1,1.12,0.88225,1,1.1475,0.171618079,0.172292416,0.029684677,-0.080276484,-0.06215,-0.335,-0.1425,-0.06215,0.0165,0.13300525,0.133527866,0.017829691,-0.135841172,-0.1115,-0.033,-0.20925,-0.1115,-0.034025,0.134434828,0.134963061,0.018215028,-0.005333584,-0.03215,0.321,-0.266,-0.03215,0.29775,0.306697363,0.307902465,0.094803928,-0.001327266,-0.01845,-0.105,-0.201,-0.01845,0.18525,0.373012194,0.374477867,0.140233673,0.010451016,0.0434,0.551,-0.194,0.0434,0.2025,0.297115798,0.298283252,0.088972898,Whatsapp
1.009476563,0.9985,1.09,0.86375,0.9985,1.13,0.167453957,0.168111931,0.028261621,-0.078151008,-0.05205,-0.0877,-0.12775,-0.05205,0.0102,0.132659741,0.133181,0.017737179,-0.125540859,-0.1145,-0.0269,-0.20275,-0.1145,-0.0269,0.12493117,0.125422061,0.015730693,-0.016820694,0.0079556,-0.576,-0.27275,0.0079556,0.2505,0.303411291,0.304603481,0.092783281,-0.00541875,-0.0211,0.143,-0.26775,-0.0211,0.18725,0.362421972,0.363846033,0.132383935,0.019269141,0.0537,-0.374,-0.1985,0.0537,0.22775,0.304949703,0.306147938,0.09372656,Whatsapp
1.015007813,1.01,1.1,0.8725,1.01,1.14,0.16185176,0.162487722,0.02640226,-0.083769109,-0.0659,-0.0222,-0.134,-0.0659,0.00571,0.136836909,0.137374581,0.018871775,-0.124130258,-0.111,-0.267,-0.19375,-0.111,-0.032275,0.121737874,0.122216218,0.014936804,-0.041463594,-0.02795,-0.254,-0.27325,-0.02795,0.19975,0.292995284,0.294146547,0.086522191,-0.001186641,-0.02565,-0.119,-0.26475,-0.02565,0.1665,0.343506871,0.344856609,0.11892608,0.010589766,0.0618,-0.374,-0.1985,0.0618,0.216,0.27957746,0.280676001,0.078779017,Whatsapp
1.019054688,1.01,1.1,0.90075,1.01,1.1475,0.167216472,0.167873514,0.028181517,-0.085822219,-0.0665,-0.164,-0.164,-0.0665,0.017975,0.141717546,0.142274395,0.020242004,-0.125807859,-0.1025,-0.259,-0.18675,-0.1025,-0.041,0.129639435,0.130148826,0.016938717,-0.012207656,-0.01087,-0.319,-0.293,-0.01087,0.292,0.339735217,0.341070135,0.116328837,-0.00116682,-0.03985,-0.301,-0.2825,-0.03985,0.179,0.383455916,0.384962625,0.148196222,0.010439297,0.0697,0.287,-0.18825,0.0697,0.20175,0.271275919,0.272341841,0.074170078,Whatsapp
1.0201875,1.01,1.14,0.8955,1.01,1.15,0.175470116,0.176159589,0.031032201,-0.089986773,-0.0656,-0.164,-0.1715,-0.0656,0.01274,0.135261999,0.135793482,0.01843987,-0.134921914,-0.117,-0.137,-0.19325,-0.117,-0.044625,0.134840999,0.135370828,0.018325261,0.013757109,-0.009625,-0.175,-0.24575,-0.009625,0.30075,0.327367345,0.328653666,0.108013232,0.001313492,-0.0672,-0.301,-0.29575,-0.0672,0.244,0.397250339,0.39881125,0.159050413,0.009038359,0.08025,0.159,-0.183,0.08025,0.20175,0.27437494,0.275453038,0.075874376,Whatsapp
1.019867188,1.02,1.06,0.8755,1.02,1.1675,0.174890205,0.175577399,0.030827423,-0.09494375,-0.0752,-0.126,-0.16225,-0.0752,-0.01075,0.129328968,0.129837139,0.016857683,-0.144153141,-0.121,-0.142,-0.20575,-0.121,-0.0574,0.134279753,0.134807377,0.018173029,-0.040958984,-0.12,-0.165,-0.27475,-0.12,0.2335,0.312371043,0.313598439,0.098343981,-0.001359375,0.0233,0.225,-0.2935,0.0233,0.22375,0.373700799,0.375169177,0.140751912,0.004778594,0.08425,0.159,-0.17625,0.08425,0.18225,0.27064163,0.271705059,0.073823639,Whatsapp
1.02275,1.02,1.06,0.88275,1.02,1.15,0.181176321,0.181888215,0.033083323,-0.090587031,-0.06565,-0.147,-0.1405,-0.06565,0.00572,0.140175873,0.140726664,0.019803994,-0.139336953,-0.12,-0.12,-0.21025,-0.12,-0.039975,0.138621241,0.139165924,0.019367154,0.004235156,-0.02505,0.205,-0.27225,-0.02505,0.244,0.356156849,0.357556292,0.127846502,0.006260938,-0.0261,0.194,-0.278,-0.0261,0.2245,0.409890942,0.411501522,0.169333503,-0.010709297,0.04675,-0.543,-0.18075,0.04675,0.1525,0.278187447,0.279280526,0.077997612,Whatsapp
1.03215625,1.015,1.12,0.89325,1.015,1.19,0.19541632,0.196184167,0.038488227,-0.08867118,-0.05415,-0.24,-0.146,-0.05415,0.015525,0.149609648,0.150197507,0.022559291,-0.127035703,-0.113,-0.113,-0.18975,-0.113,-0.0284,0.128260028,0.128763998,0.016580167,0.032187109,0.02305,0.325,-0.26475,0.02305,0.27875,0.357809411,0.359215347,0.129035666,0.018004531,-0.0274,0.384,-0.265,-0.0274,0.22175,0.390479768,0.392014075,0.153675035,-0.007067813,0.0513,-0.169,-0.1825,0.0513,0.18875,0.296931208,0.298097936,0.08886238,Facebook
1.028460938,1.01,1.12,0.88325,1.01,1.19,0.197003129,0.197777211,0.039115825,-0.086527117,-0.0447,0.0482,-0.18275,-0.0447,0.014315,0.150991336,0.151584625,0.022977898,-0.129420781,-0.115,-0.113,-0.204,-0.115,-0.031025,0.13070286,0.13121643,0.017217751,0.018673828,0.0533,-0.264,-0.2905,0.0533,0.295,0.3686219,0.370070322,0.136952043,0.011914922,-0.00848,0.233,-0.25175,-0.00848,0.211,0.417855188,0.419497061,0.175977784,0.006316484,0.0719,0.271,-0.1615,0.0719,0.23775,0.31337925,0.314610607,0.098979834,Facebook
1.020601563,1.015,1.08,0.882,1.015,1.1675,0.194254076,0.195017356,0.038031769,-0.085931406,-0.0545,-0.0441,-0.19,-0.0545,0.024375,0.15364443,0.154248144,0.02379249,-0.151279883,-0.141,-0.175,-0.2465,-0.141,-0.036575,0.14115519,0.14170983,0.020081676,-0.003619531,-0.01255,0.266,-0.3025,-0.01255,0.3125,0.372923166,0.374388489,0.14016674,0.002574969,-0.01168,-0.592,-0.24275,-0.01168,0.19225,0.437477891,0.439196867,0.192893888,0.003891641,0.04865,-0.361,-0.18525,0.04865,0.18425,0.296985888,0.298152831,0.088895111,Whatsapp
1.01396875,1.015,1.26,0.87125,1.015,1.1775,0.194525301,0.195289647,0.038138046,-0.079137422,-0.0469,-0.198,-0.1575,-0.0469,0.021825,0.155212266,0.155822139,0.024280539,-0.151908867,-0.136,-0.211,-0.231,-0.136,-0.0349,0.142994782,0.143556649,0.020608512,-0.039978641,-0.01045,0.387,-0.31225,-0.01045,0.28325,0.380190158,0.381684035,0.145682702,-0.007305891,-0.00909,-0.592,-0.273,-0.00909,0.1845,0.392497307,0.394039542,0.155267161,-0.00860875,0.0799,0.159,-0.2715,0.0799,0.18225,0.319204887,0.320459135,0.102694057,Whatsapp
1.016476562,1,1.23,0.87525,1,1.17,0.166900184,0.167555983,0.028075007,-0.070314648,-0.04565,-0.306,-0.155,-0.04565,0.027775,0.147715975,0.148296394,0.02199182,-0.140628047,-0.125,-0.136,-0.2165,-0.125,-0.034975,0.123606098,0.124091782,0.01539877,-0.581178516,-0.613,-1.05,-0.88825,-0.613,-0.266,0.396647731,0.398206275,0.158568237,0.104871016,0.145,0.262,-0.137,0.145,0.30125,0.313206348,0.314437026,0.098870643,0.095611719,0.171,0.134,-0.074175,0.171,0.27925,0.273970547,0.275047056,0.075650883,Whatsapp
1.020960938,1.025,1.17,0.872,1.025,1.1775,0.175773443,0.176464107,0.031139581,-0.071312773,-0.04585,-0.0481,-0.12775,-0.04585,0.037225,0.144503868,0.145071665,0.021045788,-0.135570398,-0.1155,-0.238,-0.22575,-0.1155,-0.02945,0.128954786,0.129461487,0.016760276,-0.372787188,-0.393,-0.518,-0.671,-0.393,-0.047475,0.381575764,0.383075086,0.146746521,0.052017656,0.03885,0.252,-0.19675,0.03885,0.252,0.315403059,0.316642368,0.100262389,0.052953695,0.0908,-0.456,-0.22825,0.0908,0.256,0.306036826,0.307239333,0.094396008,Whatsapp
1.024640625,1.035,1.25,0.87425,1.035,1.1875,0.175313769,0.176002628,0.030976925,-0.069921977,-0.04345,-0.111,-0.1185,-0.04345,0.038825,0.146345104,0.146920136,0.021585526,-0.144715242,-0.133,-0.133,-0.23375,-0.133,-0.0352,0.125633359,0.126127009,0.015908022,-0.163538828,-0.216,-0.63,-0.44925,-0.216,0.11575,0.35611678,0.357516066,0.127817737,0.004055078,-0.006255,0.159,-0.21375,-0.006255,0.20275,0.298050045,0.299221169,0.089533308,0.015068148,0.0668,-0.372,-0.2695,0.0668,0.23075,0.29889359,0.300068029,0.090040822,Whatsapp
1.02496875,1.05,1.05,0.887,1.05,1.16,0.171238135,0.171910979,0.029553385,-0.073406195,-0.05285,-0.201,-0.12575,-0.05285,0.026175,0.135485025,0.136017384,0.018500729,-0.153167969,-0.1355,-0.133,-0.2375,-0.1355,-0.0607,0.123973445,0.124460573,0.015490434,-0.063145781,-0.0659,-0.13,-0.36925,-0.0659,0.225,0.350225369,0.351601506,0.123623619,-0.009017938,-0.004495,0.251,-0.26375,-0.004495,0.195,0.309797426,0.311014709,0.096730149,-0.000155547,0.03225,-0.271,-0.264,0.03225,0.1935,0.279768083,0.280867373,0.078886481,Whatsapp
1.0194375,1.045,1.13,0.8855,1.045,1.1375,0.172366015,0.17304329,0.02994398,-0.083167422,-0.05415,-0.0445,-0.161,-0.05415,0.021075,0.143729407,0.144294161,0.020820805,-0.156741797,-0.142,-0.128,-0.23275,-0.142,-0.0487,0.133124185,0.133647269,0.017861592,-0.010394844,-0.0301,-0.49,-0.32725,-0.0301,0.25375,0.377627157,0.379110963,0.143725122,0.019412063,-0.03855,0.32,-0.21325,-0.03855,0.21325,0.339469731,0.340803606,0.116147098,-0.008837812,5.00E-05,-0.271,-0.251,5.00E-05,0.1815,0.29502795,0.2961872,0.087726858,Whatsapp
1.01846875,1.025,1.1,0.8785,1.025,1.14,0.169389711,0.170055291,0.028918802,-0.080451406,-0.04945,-0.116,-0.15725,-0.04945,0.02395,0.14838837,0.14897143,0.022192487,-0.146402578,-0.1445,-0.165,-0.2225,-0.1445,-0.037225,0.133171057,0.133694324,0.017874172,0.055877891,-0.007845,-0.383,-0.2295,-0.007845,0.38075,0.379207316,0.380697331,0.144930458,0.0263625,0.0187,0.266,-0.193,0.0187,0.2425,0.351403495,0.352784261,0.124456735,-0.01080625,0.05555,0.171,-0.18225,0.05555,0.1815,0.303355738,0.30454771,0.092749308,Whatsapp
1.008929688,1.02,1.02,0.85125,1.02,1.15,0.183474674,0.184195599,0.033928019,-0.068889141,-0.0362,0.0603,-0.13175,-0.0362,0.018525,0.130767173,0.131280995,0.0172347,-0.1358425,-0.1195,-0.223,-0.2175,-0.1195,-0.030825,0.128557523,0.129062663,0.016657171,0.036584453,-0.009195,-0.162,-0.25375,-0.009195,0.34425,0.356347887,0.357748081,0.127983689,-0.005535156,-0.0218,-0.165,-0.21725,-0.0218,0.22075,0.361470291,0.362890612,0.131689596,0.012725391,0.0983,0.186,-0.20825,0.0983,0.2135,0.319853449,0.321110245,0.103111789,Whatsapp
0.998859375,1.02,1.05,0.827,1.02,1.15,0.18778548,0.188523343,0.035541051,-0.076038125,-0.04135,-0.0214,-0.13375,-0.04135,0.01885,0.14663897,0.147215157,0.021672302,-0.129331813,-0.112,-0.143,-0.21325,-0.112,-0.025025,0.124744432,0.125234589,0.015683702,-0.017178906,-0.0854,-0.376,-0.32325,-0.0854,0.32775,0.368638366,0.370086852,0.136964278,-0.017199062,-0.06185,0.131,-0.256,-0.06185,0.16425,0.362172535,0.363595615,0.132201771,0.030042578,0.09765,0.282,-0.25725,0.09765,0.2635,0.327870867,0.329159166,0.108345757,Whatsapp
1.011335938,1.04,1.05,0.852,1.04,1.16,0.182468631,0.183185603,0.033556965,-0.085359609,-0.0521,-0.0196,-0.13875,-0.0521,0.014375,0.148476793,0.149060201,0.022218943,-0.126721962,-0.117,-0.13,-0.21025,-0.117,-0.02355,0.122893546,0.123376431,0.015221744,0.003058438,-0.00439,0.334,-0.279,-0.00439,0.33375,0.360396551,0.361812653,0.130908396,-0.019323438,-0.05745,-0.302,-0.2765,-0.05745,0.174,0.339764071,0.341099102,0.116348597,0.011299805,0.067,0.117,-0.2855,0.067,0.203,0.314489402,0.315725122,0.099682352,Whatsapp
1.028117188,1.04,1.14,0.86575,1.04,1.2,0.187084733,0.187819843,0.035276293,-0.076824766,-0.04695,-0.218,-0.159,-0.04695,0.0309,0.147345794,0.147924758,0.021881734,-0.13327593,-0.1235,-0.124,-0.21525,-0.1235,-0.016325,0.132519205,0.133039911,0.017699618,-0.010668977,-0.04645,0.163,-0.289,-0.04645,0.24225,0.362717066,0.364142286,0.132599605,0.004881484,-0.0187,-0.248,-0.24125,-0.0187,0.227,0.34215991,0.343504355,0.117995242,0.008433164,0.06405,0.117,-0.177,0.06405,0.19175,0.305609816,0.306810645,0.094132772,Whatsapp
